Collection date,Alpha,Beta,Delta,Eta,Gamma,Iota,Kappa,Lambda,Others,sum
2020-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,154.0
2020-04-24,0.2849002849002849,0.0949667616334283,0.0,0.0,0.0,0.0,0.0,0.0,99.6201329534663,150.42857142857142
2020-04-25,0.6724303554274735,0.09606147934678193,0.0,0.0,0.0,0.0,0.0,0.0,99.23150816522575,148.71428571428572
2020-04-26,0.7174887892376681,0.08968609865470852,0.0,0.0,0.0,0.0,0.0,0.0,99.19282511210763,159.28571428571428
2020-04-27,0.7380073800738007,0.09225092250922509,0.0,0.0,0.0,0.0,0.0,0.0,99.16974169741698,154.85714285714286
2020-04-28,0.8840864440078586,0.09823182711198428,0.0,0.0,0.0,0.0,0.0,0.0,99.01768172888016,145.42857142857142
2020-04-29,0.8620689655172415,0.09578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,99.04214559386973,149.14285714285714
2020-04-30,0.9493670886075951,0.10548523206751056,0.0,0.0,0.0,0.0,0.0,0.0,98.9451476793249,135.42857142857142
2020-05-01,0.5576208178438662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.44237918215613,153.71428571428572
2020-05-02,0.186219739292365,0.0931098696461825,0.0,0.0,0.0,0.0,0.0,0.0,99.72067039106146,153.42857142857142
2020-05-03,0.09832841691248771,0.09832841691248771,0.0,0.0,0.0,0.0,0.0,0.0,99.80334316617503,145.28571428571428
2020-05-04,0.10266940451745381,0.20533880903490762,0.0,0.0,0.0,0.0,0.0,0.0,99.69199178644764,139.14285714285714
2020-05-05,0.0,0.20703933747412007,0.0,0.0,0.0,0.0,0.0,0.0,99.79296066252589,138.0
2020-05-06,0.0,0.22148394241417496,0.0,0.0,0.0,0.0,0.0,0.0,99.77851605758583,129.0
2020-05-07,0.0,0.21505376344086022,0.0,0.0,0.0,0.0,0.0,0.0,99.78494623655915,132.85714285714286
2020-05-08,0.0,0.648508430609598,0.0,0.0,0.0,0.0,0.0,0.0,99.3514915693904,110.14285714285714
2020-05-09,0.0,0.6587615283267457,0.0,0.0,0.0,0.0,0.0,0.0,99.34123847167325,108.42857142857143
2020-05-10,0.0,0.6858710562414266,0.0,0.0,0.0,0.0,0.0,0.0,99.31412894375859,104.14285714285714
2020-05-11,0.0,0.5722460658082975,0.0,0.0,0.0,0.0,0.0,0.0,99.42775393419171,99.85714285714286
2020-05-12,0.0,0.5602240896358543,0.0,0.0,0.0,0.0,0.0,0.0,99.43977591036415,102.0
2020-05-13,0.0,0.5788712011577425,0.0,0.0,0.0,0.0,0.0,0.0,99.42112879884226,98.71428571428571
2020-05-14,0.0,0.6116207951070336,0.0,0.0,0.0,0.0,0.0,0.0,99.38837920489297,93.42857142857143
2020-05-15,0.0,0.23282887077997672,0.0,0.0,0.0,0.0,0.0,0.0,99.76717112922003,122.71428571428571
2020-05-16,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,99.77272727272728,125.71428571428571
2020-05-17,0.0,0.2008032128514056,0.0,0.0,0.0,0.0,0.0,0.0,99.7991967871486,142.28571428571428
2020-05-18,0.0,0.1606425702811245,0.0,0.0,0.0,0.0,0.0,0.0,99.83935742971887,177.85714285714286
2020-05-19,0.0,0.13956734124214934,0.0,0.0,0.0,0.0,0.0,0.0,99.86043265875783,204.71428571428572
2020-05-20,0.0,0.1386001386001386,0.0,0.0,0.0,0.0,0.0,0.0,99.86139986139987,206.14285714285714
2020-05-21,0.0,0.26455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,99.73544973544973,216.0
2020-05-22,0.0,0.3849114703618167,0.0,0.0,0.0,0.0,0.0,0.0,99.61508852963817,185.57142857142858
2020-05-23,0.0,0.4601226993865031,0.0,0.0,0.0,0.0,0.0,0.0,99.5398773006135,186.28571428571428
2020-05-24,0.0,0.5700325732899023,0.0,0.0,0.0,0.0,0.0,0.0,99.42996742671009,175.42857142857142
2020-05-25,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,99.32432432432432,148.0
2020-05-26,0.0,0.9345794392523363,0.0,0.0,0.0,0.0,0.0,0.0,99.06542056074765,122.28571428571429
2020-05-27,0.0,0.9080590238365494,0.0,0.0,0.0,0.0,0.0,0.0,99.09194097616344,125.85714285714286
2020-05-28,0.0,0.702576112412178,0.0,0.0,0.0,0.0,0.0,0.0,99.29742388758783,122.0
2020-05-29,0.0,0.49689440993788814,0.0,0.0,0.0,0.0,0.0,0.0,99.50310559006212,115.0
2020-05-30,0.0,0.2638522427440633,0.0,0.0,0.0,0.0,0.0,0.0,99.73614775725594,108.28571428571429
2020-05-31,0.0,0.1440922190201729,0.0,0.0,0.0,0.0,0.0,0.0,99.85590778097983,99.14285714285714
2020-06-01,0.0,0.10460251046025104,0.0,0.0,0.0,0.0,0.0,0.0,99.89539748953973,136.57142857142858
2020-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,134.0
2020-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,134.14285714285714
2020-06-04,0.0,0.32017075773745995,0.0,0.0,0.0,0.0,0.0,0.0,99.67982924226253,133.85714285714286
2020-06-05,0.0,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,99.59016393442624,139.42857142857142
2020-06-06,0.0,0.513347022587269,0.0,0.0,0.0,0.0,0.0,0.0,99.48665297741273,139.14285714285714
2020-06-07,0.0,0.6160164271047228,0.0,0.0,0.0,0.0,0.0,0.0,99.38398357289527,139.14285714285714
2020-06-08,0.0,1.0447761194029852,0.0,0.0,0.0,0.0,0.0,0.0,98.955223880597,95.71428571428571
2020-06-09,0.0,1.0558069381598794,0.0,0.0,0.0,0.0,0.0,0.0,98.94419306184012,94.71428571428571
2020-06-10,0.0,1.06544901065449,0.0,0.0,0.0,0.0,0.0,0.0,98.93455098934551,93.85714285714286
2020-06-11,0.0,0.6369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,99.36305732484077,112.14285714285714
2020-06-12,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,99.5049504950495,115.42857142857143
2020-06-13,0.0,0.3588516746411483,0.0,0.0,0.0,0.0,0.0,0.0,99.64114832535886,119.42857142857143
2020-06-14,0.0,0.24154589371980675,0.0,0.0,0.0,0.0,0.0,0.0,99.7584541062802,118.28571428571429
2020-06-15,0.0,0.5675368898978433,0.0,0.0,0.0,0.0,0.0,0.0,99.43246311010215,125.85714285714286
2020-06-16,0.0,0.5518763796909493,0.0,0.0,0.0,0.0,0.0,0.0,99.44812362030908,129.42857142857142
2020-06-17,0.0,0.5050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,99.49494949494951,141.42857142857142
2020-06-18,0.0,0.5364806866952789,0.0,0.0,0.0,0.0,0.0,0.0,99.46351931330472,133.14285714285714
2020-06-19,0.0,0.5643340857787811,0.0,0.0,0.0,0.0,0.0,0.0,99.43566591422123,126.57142857142857
2020-06-20,0.0,0.5643340857787811,0.0,0.0,0.0,0.0,0.0,0.0,99.43566591422123,126.57142857142857
2020-06-21,0.0,0.5767012687427913,0.0,0.0,0.0,0.0,0.0,0.0,99.4232987312572,123.85714285714286
2020-06-22,0.0,0.12150668286755771,0.0,0.0,0.0,0.0,0.0,0.0,99.87849331713244,117.57142857142857
2020-06-23,0.0,0.12239902080783352,0.0,0.0,0.0,0.0,0.0,0.0,99.87760097919217,116.71428571428571
2020-06-24,0.0,0.13869625520110956,0.0,0.0,0.0,0.0,0.0,0.0,99.86130374479889,103.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,93.14285714285714
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.0
2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,93.71428571428571
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.71428571428571
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.14285714285714
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,109.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,218.71428571428572
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,217.14285714285714
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,220.0
2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,225.0
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,222.85714285714286
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,230.42857142857142
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,222.57142857142858
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,113.85714285714286
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,115.57142857142857
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,117.0
2020-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,113.0
2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,115.57142857142857
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,111.14285714285714
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,121.71428571428571
2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,129.85714285714286
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,129.57142857142858
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,129.85714285714286
2020-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,135.57142857142858
2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,137.28571428571428
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,146.28571428571428
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,144.28571428571428
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,151.42857142857142
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.71428571428572
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,156.85714285714286
2020-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,160.71428571428572
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,160.85714285714286
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,170.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,174.85714285714286
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,185.0
2020-07-30,0.07082152974504248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92917847025497,201.71428571428572
2020-07-31,0.06825938566552901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93174061433447,209.28571428571428
2020-08-01,0.04784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95215311004786,298.57142857142856
2020-08-02,0.045745654162854525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95425434583716,312.2857142857143
2020-08-03,0.09174311926605504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90825688073394,311.42857142857144
2020-08-04,0.09066183136899364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.909338168631,315.14285714285717
2020-08-05,0.09195402298850575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9080459770115,310.7142857142857
2020-08-06,0.04591368227731864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95408631772268,311.14285714285717
2020-08-07,0.045641259698767686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95435874030122,313.0
2020-08-08,0.06447453255963893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93552546744034,221.57142857142858
2020-08-09,0.06414368184733803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93585631815266,222.71428571428572
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,213.42857142857142
2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,218.0
2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,209.85714285714286
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,206.28571428571428
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,202.42857142857142
2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,205.0
2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,193.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,194.71428571428572
2020-08-18,0.0791139240506329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92088607594935,180.57142857142858
2020-08-19,0.07942811755361398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92057188244638,179.85714285714286
2020-08-20,0.08230452674897118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.91769547325102,173.57142857142858
2020-08-21,0.08658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.91341991341992,165.0
2020-08-22,0.09165902841429881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9083409715857,155.85714285714286
2020-08-23,0.09487666034155597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90512333965843,150.57142857142858
2020-08-24,0.09718172983479105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90281827016521,147.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,144.42857142857142
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,140.57142857142858
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,143.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,147.28571428571428
2020-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.57142857142858
2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,148.57142857142858
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,143.71428571428572
2020-09-01,0.0,0.08984725965858041,0.0,0.0,0.0,0.0,0.0,0.0,99.91015274034142,159.0
2020-09-02,0.0923361034164358,0.1846722068328716,0.0,0.0,0.0,0.0,0.0,0.0,99.72299168975069,154.71428571428572
2020-09-03,0.09199632014719411,0.7359705611775529,0.0,0.0,0.0,0.0,0.0,0.0,99.17203311867526,155.28571428571428
2020-09-04,0.09661835748792269,2.5120772946859904,0.0,0.0,0.0,0.0,0.0,0.0,97.39130434782608,147.85714285714286
2020-09-05,0.10183299389002036,3.1568228105906315,0.0,0.0,0.0,0.0,0.0,0.0,96.74134419551936,140.28571428571428
2020-09-06,0.10526315789473684,3.3684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,96.52631578947368,135.71428571428572
2020-09-07,0.11198208286674133,3.6954087346024638,0.11198208286674133,0.0,0.0,0.0,0.0,0.0,96.08062709966406,127.57142857142857
2020-09-08,0.1336898395721925,4.27807486631016,0.1336898395721925,0.0,0.0,0.0,0.0,0.0,95.45454545454545,106.85714285714286
2020-09-09,0.0,4.234972677595629,0.1366120218579235,0.0,0.0,0.0,0.0,0.0,95.62841530054645,104.57142857142857
