Collection date,Alpha,Beta,Delta,Eta,Gamma,Iota,Kappa,Lambda,Others,sum
2020-09-24,0.03604902667627974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9639509733237,1188.857142857143
2020-09-25,0.035795251163345664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96420474883666,1197.2857142857142
2020-09-26,0.03678724708767627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96321275291234,1165.0
2020-09-27,0.023540489642184553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97645951035781,1213.7142857142858
2020-09-28,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97260273972603,1042.857142857143
2020-09-29,0.040518638573743916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95948136142624,1057.7142857142858
2020-09-30,0.05370569280343716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94629430719655,1064.0
2020-10-01,0.09299853859439353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90700146140561,1075.2857142857142
2020-10-02,0.09228740936058008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90771259063942,1083.5714285714287
2020-10-03,0.08651588184402423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.91348411815596,1155.857142857143
2020-10-04,0.09152719665271966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90847280334728,1092.5714285714287
2020-10-05,0.06756756756756756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93243243243242,1268.5714285714287
2020-10-06,0.061709348966368406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93829065103364,1389.0
2020-10-07,0.03794346423828496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96205653576172,1506.0
2020-10-08,0.031325049597995196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96867495040202,1368.142857142857
2020-10-09,0.041013021634368915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95898697836564,1393.2857142857142
2020-10-10,0.04202563563773901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95797436436226,1359.7142857142858
2020-10-11,0.0707857215087471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92921427849126,1412.7142857142858
2020-10-12,0.06663493574488338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93336506425511,1500.7142857142858
2020-10-13,0.06030150753768845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93969849246233,1421.4285714285713
2020-10-14,0.07238883143743537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92761116856256,1381.4285714285713
2020-10-15,0.07656235046415924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92343764953584,1492.7142857142858
2020-10-16,0.06746987951807229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93253012048193,1482.142857142857
2020-10-17,0.06559220389805097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93440779610195,1524.5714285714287
2020-10-18,0.0383325347388596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96166746526114,1490.7142857142858
2020-10-19,0.052893261398497836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9471067386015,1350.4285714285713
2020-10-20,0.04900519455062237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95099480544938,1457.5714285714287
2020-10-21,0.17511601435951318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82488398564048,1631.5714285714287
2020-10-22,0.20493553069763468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.79506446930237,1673.0
2020-10-23,0.26032919046019487,0.008397715821296607,0.0,0.0,0.0,0.0,0.0,0.0,99.73127309371851,1701.142857142857
2020-10-24,0.3114754098360656,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,99.68032786885246,1742.857142857143
2020-10-25,0.31935800851621354,0.008188666885031117,0.0,0.0,0.0,0.0,0.0,0.0,99.67245332459875,1744.5714285714287
2020-10-26,0.2844747884218761,0.0071118697105469015,0.0,0.0,0.0,0.0,0.0,0.0,99.70841334186757,2008.7142857142858
2020-10-27,0.30524121500893386,0.007444907683144728,0.0,0.0,0.0,0.0,0.0,0.0,99.68731387730793,1918.857142857143
2020-10-28,0.22624434389140274,0.00870170553428472,0.0,0.0,0.0,0.0,0.0,0.0,99.76505395057431,1641.7142857142858
2020-10-29,0.3502129673450071,0.00946521533364884,0.0,0.0,0.0,0.0,0.0,0.0,99.64032181732135,1509.2857142857142
2020-10-30,0.34974689369535206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.65025310630466,1552.142857142857
2020-10-31,0.3337465433393726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.66625345666063,1498.142857142857
2020-11-01,0.5847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.41520467836257,1832.142857142857
2020-11-02,0.9118086696562033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0881913303438,1911.4285714285713
2020-11-03,0.9718821871058684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.02811781289412,1925.5714285714287
2020-11-04,0.9116693679092381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.08833063209076,2115.4285714285716
2020-11-05,1.3411733615221988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6588266384778,2162.285714285714
2020-11-06,1.5236297444886402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.47637025551136,2119.0
2020-11-07,1.4671207754781241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.53287922452188,2181.1428571428573
2020-11-08,1.9891995351698684,0.006835737234260716,0.0,0.0,0.0,0.0,0.0,0.0,98.0039647275959,2089.8571428571427
2020-11-09,2.2155159723244515,0.007360518180479905,0.0,0.0,0.0,0.0,0.0,0.0,97.77712350949507,1940.857142857143
2020-11-10,2.27874154660394,0.0073507791825933545,0.0,0.0,0.0,0.0,0.0,0.0,97.71390767421347,1943.4285714285713
2020-11-11,2.574635076652241,0.0073351426685249015,0.0,0.0,0.0,0.0,0.0,0.0,97.41802978067923,1947.5714285714287
2020-11-12,2.9488169627185283,0.021062978305132343,0.0,0.0,0.0,0.0,0.0,0.0,97.03012005897634,2034.7142857142858
2020-11-13,3.79407339569569,0.01962451756394322,0.0,0.0,0.0,0.0,0.0,0.0,96.18630208674037,2183.8571428571427
2020-11-14,4.326426444673999,0.018229324907334265,0.0,0.0,0.0,0.0,0.0,0.0,95.65534423041866,2351.0
2020-11-15,4.508249967519813,0.012992074834351046,0.0,0.0,0.0,0.0,0.0,0.0,95.47875795764583,2199.1428571428573
2020-11-16,4.4034473471586315,0.013466199838405602,0.0,0.0,0.0,0.0,0.0,0.0,95.58308645300296,2121.714285714286
2020-11-17,4.993270524899058,0.02018842530282638,0.0,0.0,0.0,0.0,0.0,0.0,94.98654104979812,2122.8571428571427
2020-11-18,5.282392026578073,0.019933554817275746,0.0,0.0,0.0,0.0,0.0,0.0,94.69767441860465,2150.0
2020-11-19,5.296783299903425,0.00742886858331476,0.0,0.0,0.0,0.0,0.0,0.0,94.69578783151326,1923.0
2020-11-20,4.526417525773196,0.008054123711340205,0.0,0.0,0.0,0.0,0.0,0.0,95.46552835051546,1773.7142857142858
2020-11-21,5.00771114941486,0.009071940488070397,0.0,0.0,0.0,0.0,0.0,0.0,94.98321691009707,1574.7142857142858
2020-11-22,6.447624094682919,0.008832361773538244,0.0,0.0,0.0,0.0,0.0,0.0,93.54354354354355,1617.4285714285713
2020-11-23,6.138211382113822,0.008130081300813007,0.0,0.0,0.0,0.0,0.0,0.0,93.85365853658536,1757.142857142857
2020-11-24,5.812866491034248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.18713350896574,1681.0
2020-11-25,5.728823141430322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.27117685856967,1516.142857142857
2020-11-26,5.932281575791126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.06771842420889,1548.4285714285713
2020-11-27,6.623204837490551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.37679516250945,1512.0
2020-11-28,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.52941176470588,1457.142857142857
2020-11-29,4.9230101930167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.07698980698332,1317.4285714285713
2020-11-30,4.984193888303477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0158061116965,1355.7142857142858
2020-12-01,4.9105789633222185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.08942103667776,1413.857142857143
2020-12-02,5.435990704253815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.56400929574619,1413.857142857143
2020-12-03,4.946537423803337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.05346257619665,1429.5714285714287
2020-12-04,5.916320534900213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.08367946509979,1410.142857142857
2020-12-05,6.098175587138393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.90182441286161,1417.2857142857142
2020-12-06,5.91990713871155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.08009286128845,1476.857142857143
2020-12-07,7.086991221069433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.91300877893056,1790.0
2020-12-08,8.576859111427893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4231408885721,1803.857142857143
2020-12-09,9.407960582030949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.59203941796905,1855.5714285714287
2020-12-10,15.005152868430095,0.006870491240123669,0.0,0.0,0.0,0.0,0.0,0.0,84.98797664032979,2079.285714285714
2020-12-11,15.295006611674328,0.012593665386310685,0.0,0.0,0.0,0.0,0.0,0.0,84.69239972293936,2268.714285714286
2020-12-12,16.035742317213064,0.024150214333152203,0.0,0.0,0.0,0.0,0.0,0.0,83.94010746845377,2366.1428571428573
2020-12-13,18.442932728647015,0.02325716611430897,0.0,0.0,0.0,0.0,0.0,0.0,81.53381010523867,2457.0
2020-12-14,18.880201500760872,0.03673190953455423,0.0,0.0,0.0,0.0,0.0,0.0,81.08306658970457,2722.4285714285716
2020-12-15,20.470646519692846,0.049541738915035924,0.0,0.0049541738915035915,0.0,0.0,0.0,0.0,79.47485756750062,2883.5714285714284
2020-12-16,22.34818194646973,0.06115057152264923,0.0,0.014111670351380591,0.0,0.0,0.0,0.0,77.57655581165625,3037.0
2020-12-17,22.323900699235065,0.06569993899291379,0.0,0.014078558355624382,0.0,0.0,0.0,0.0,77.59632080341639,3044.1428571428573
2020-12-18,24.83807248840094,0.07349901235702146,0.0,0.013781064816941524,0.0,0.0,0.0,0.0,75.0746474344251,3109.8571428571427
2020-12-19,25.606347488955013,0.07213055630691552,0.0,0.013524479307546659,0.0,0.0,0.0,0.0,74.30799747543053,3168.8571428571427
2020-12-20,25.383335581635862,0.08093889113719142,0.0,0.013489815189531901,0.0,0.0,0.0,0.0,74.52223571203741,3177.0
2020-12-21,28.24194738136218,0.08851733464470127,0.0,0.014752889107450207,0.0,0.0,0.0,0.0,71.65478239488566,2905.0
2020-12-22,27.7780580075662,0.11601513240857501,0.0,0.010088272383354349,0.0,0.0,0.0,0.0,72.09583858764186,2832.1428571428573
2020-12-23,27.161978458642682,0.12025515005751333,0.0,0.0,0.0,0.0,0.0,0.0,72.7177663912998,2732.285714285714
2020-12-24,26.097944513085476,0.15163428057957992,0.0,0.0,0.0,0.0,0.0,0.0,73.75042120633493,2543.714285714286
2020-12-25,24.239007891770015,0.16284604785168486,0.0,0.0,0.0,0.0,0.0,0.0,75.59814606037831,2280.8571428571427
2020-12-26,26.302698669319735,0.186543962193757,0.0,0.0,0.0,0.0,0.0,0.0,73.5107573684865,2297.4285714285716
2020-12-27,27.270482188059518,0.2037414335988146,0.0,0.0,0.0,0.0,0.0,0.0,72.52577637834167,2313.8571428571427
2020-12-28,26.475046995330786,0.27894002789400285,0.0,0.006063913649869626,0.0,0.0,0.0,0.0,73.23994906312534,2355.8571428571427
2020-12-29,30.539193475305847,0.29451744449478934,0.0,0.0056637970095151785,0.0,0.0,0.0,0.0,69.16062528318984,2522.285714285714
2020-12-30,32.60222638598038,0.2810536757412102,0.0,0.005510856387082552,0.0,0.0,0.0,0.0,67.11120908189133,2592.285714285714
2020-12-31,34.8998335034105,0.25780117084698423,0.0,0.005370857725978838,0.0,0.0,0.0,0.0,64.83699446801656,2659.8571428571427
2021-01-01,44.27239812032971,0.7061602855455409,9.269958657525098,0.23624271370978095,0.2079963022879593,0.0077035667514058995,0.24651413604498879,0.0,45.05302621780551,5563.285714285715
2021-01-02,45.49093655589124,0.6973816717019133,9.088620342396776,0.2316213494461228,0.20392749244712988,0.00755287009063444,0.24169184290030207,0.0,44.038267875125875,5674.285714285715
2021-01-03,46.45501597285852,0.6933954087318294,8.939847948292513,0.2278299200118868,0.20058938609742205,0.0074292365221267425,0.23773556870805576,0.0,43.238156558777646,5768.714285714285
2021-01-04,47.645502645502646,0.6637806637806638,8.682058682058681,0.22847522847522847,0.19480519480519481,0.007215007215007215,0.23088023088023088,0.0,42.34728234728235,5940.0
2021-01-05,47.73236889692586,0.648583484026522,8.704038577456298,0.22905364677516574,0.19529837251356238,0.007233273056057867,0.23146473779385174,0.0,42.25195901145268,5925.0
2021-01-06,47.87231454222525,0.6690834772876573,8.783241283667063,0.23600399017055548,0.1970754969465463,0.007299092479501715,0.2335709593440549,0.0,42.001411157879375,5871.571428571428
2021-01-07,48.078777359946,0.6653167486259763,8.702150226593384,0.23623565712081765,0.20007713817375372,0.007231703789412785,0.23141452126120912,0.0,41.878796644489434,5926.285714285715
2021-01-08,45.46792485499091,0.24673188468530863,0.0,0.030300406891178255,0.008657259111765216,0.0,0.0,0.0,54.246385594320834,3300.285714285714
2021-01-09,45.58766693863529,0.24477176106840726,0.0,0.03435393137802207,0.008588482844505517,0.0,0.0,0.0,54.12461888607377,3326.714285714286
2021-01-10,45.94571268286368,0.2459759202520174,0.0,0.03452293617572174,0.008630734043930435,0.0,0.0,0.0,53.76515772666465,3310.4285714285716
2021-01-11,46.563716154674175,0.2691065662002153,0.0,0.028980707129253953,0.008280202036929701,0.0,0.0,0.0,53.12991636995943,3450.5714285714284
2021-01-12,47.98661680771502,0.30308994292462116,0.0,0.02755363117496556,0.011808699074985239,0.0,0.0,0.0,51.67093091911041,3629.285714285714
2021-01-13,48.42596046251399,0.41029466616933974,0.0,0.02610966057441253,0.014919806042521447,0.0,0.0,0.0,51.12271540469974,3830.0
2021-01-14,48.67969882286401,0.5267064936901269,0.0,0.045954257838735905,0.010604828732015978,0.0,0.0,0.0,50.73703559687511,4041.285714285714
2021-01-15,49.16475043960503,0.5511970783173271,0.0,0.05410523468145543,0.010144731502772893,0.0,0.0,0.0,50.219802515893406,4224.571428571428
2021-01-16,48.715334420880914,0.5981511691136486,0.0,0.05097879282218597,0.010195758564437194,0.0,0.0,0.0,50.625339858618815,4203.428571428572
2021-01-17,49.33757109401138,0.6088992974238876,0.0,0.05352960856473736,0.010036801605888256,0.0,0.0,0.0,49.98996319839411,4270.0
2021-01-18,50.42506036849592,0.6781118719195528,0.0,0.07277298137673249,0.019847176739108862,0.0,0.0,0.0,48.8042076014687,4318.714285714285
2021-01-19,50.474004590360245,0.6985330805308853,0.0,0.09979044007584073,0.019958088015168147,0.0,0.0,0.0,48.70771380101786,4294.714285714285
2021-01-20,50.632133734277495,0.6919520160377665,0.0,0.11316972224916741,0.02263394444983348,0.0,0.0,0.0,48.54011058298574,4418.142857142857
2021-01-21,50.62487858576701,0.6119277342485268,0.0,0.09713138638865504,0.025901703036974675,0.0032377128796218344,0.0,0.0,48.6369228776792,4412.285714285715
2021-01-22,51.06744999839481,0.6228129313942663,0.0,0.09952165398568172,0.0353141352852419,0.0032103759350219905,0.0,0.0,48.17169090500497,4449.857142857143
2021-01-23,51.4255577574634,0.5977114364252382,0.0,0.10228217093907817,0.038355814102154315,0.0063926356836923855,0.0,0.0,47.829700185386436,4469.428571428572
2021-01-24,51.22085492227979,0.5958549222797928,0.0,0.10038860103626943,0.042098445595854926,0.006476683937823834,0.0,0.0,48.034326424870464,4411.428571428572
2021-01-25,55.459490049360205,0.6004967459993082,0.0,0.12575848083755148,0.05030339233502059,0.006287924041877574,0.0,0.0,43.75766340742604,4543.857142857143
2021-01-26,55.903119134864596,0.6405100247266661,0.0,0.11618553936902312,0.04468674591116274,0.0059582327881550325,0.0,0.0,43.289540322340386,4795.285714285715
2021-01-27,57.176530728160856,0.6815858230148812,0.0,0.12779734181529023,0.05679881858457344,0.005679881858457343,0.0,0.0,41.95160740656594,5030.285714285715
2021-01-28,57.406154429077915,0.722617662183009,0.0,0.14073452596822647,0.054128663833933256,0.0027064331916966627,0.0,0.0,41.67365828574522,5278.428571428572
2021-01-29,58.25164877796457,0.7862407862407862,0.0,0.13190223716539506,0.05948532264321738,0.00258631837579206,0.0,0.0,40.76813655761024,5523.571428571428
2021-01-30,59.17696918022921,0.8150061438924694,0.0,0.1454472502946561,0.06770820272337438,0.0,0.0,0.0,39.7948692228603,5696.714285714285
2021-01-31,59.59348168915367,0.8260532178527622,0.0,0.15019149415504768,0.07008936393902226,0.0,0.0,0.0,39.3601842348995,5707.0
2021-02-01,51.06415590102912,0.7948324939785416,0.0,0.2167724983577841,0.08977446901686006,0.00875848478213269,0.0,0.004379242391066345,47.82132691044449,6524.285714285715
2021-02-02,50.09826692871181,0.8151688404502413,0.0,0.22110058960157228,0.10273360728961943,0.008933357155619081,0.0,0.004466678577809541,48.749329998213334,6396.571428571428
2021-02-03,49.63304006928933,0.8547203355062224,0.0,0.21652915166157632,0.10484569448876328,0.011396271140082966,0.0,0.004558508456033186,49.174909969458,6267.714285714285
2021-02-04,49.79750526486311,0.9326328944018883,0.0,0.20828029899794034,0.11802550276549953,0.011571127722107796,0.0,0.004628451088843118,48.9273564601606,6173.0
2021-02-05,48.71460011124815,0.9988149652954124,0.0,0.23700694091755545,0.13543253766717453,0.012092190863140584,0.0,0.004836876345256234,49.897216377663305,5907.0
2021-02-06,47.697360236857165,1.035006095588784,0.0,0.22889557883213493,0.1716716841241012,0.01492797253253054,0.0,0.004975990844176846,50.84716244122111,5741.857142857143
2021-02-07,48.02139567133871,1.0425437075924917,0.002476350849388341,0.23030062899311574,0.18077361200534892,0.014858105096330045,0.0,0.004952701698776682,50.50269922242583,5768.857142857143
2021-02-08,60.240470409267765,1.527074861773396,0.0029254307696808353,0.21648187695638182,0.20478015387765847,0.0058508615393616705,0.0,0.0,37.802416405815755,4883.285714285715
2021-02-09,61.889587460167085,1.6679585450578474,0.002870840869290615,0.223925587804668,0.21531306519679613,0.020095886085034306,0.0,0.0,35.98024861481928,4976.142857142857
2021-02-10,62.845195330040404,1.6754602604400541,0.002806466097889537,0.21609788953749434,0.2329366861248316,0.016838796587337224,0.0,0.002806466097889537,35.007858105074085,5090.285714285715
2021-02-11,63.73960376889283,1.892735763035009,0.0027631179022408886,0.2127600784725484,0.2707855544196071,0.01657870741344533,0.0,0.0027631179022408886,33.86200989196209,5170.142857142857
2021-02-12,64.78948208867835,1.8789588545270668,0.0026614148081119922,0.18629903656783947,0.26614148081119926,0.015968488848671955,0.0,0.0026614148081119922,32.85782722095066,5367.714285714285
2021-02-13,65.56142668428005,1.8890356671070012,0.002642007926023778,0.1928665785997358,0.23513870541611626,0.013210039630118893,0.0,0.002642007926023778,32.10303830911493,5407.142857142857
2021-02-14,66.2999947989806,1.8541634160295417,0.0026005096999011804,0.2054402662921933,0.23664638269100743,0.013002548499505903,0.0,0.0026005096999011804,31.38555156810735,5493.428571428572
2021-02-15,68.98022000201836,1.7509334948027044,0.0025229589262286806,0.22958926228680995,0.20940559087698052,0.012614794631143404,0.0,0.0025229589262286806,28.812190937531533,5662.285714285715
2021-02-16,69.27196163863398,1.7063018766886546,0.0024340968283718327,0.22393690821020862,0.2482778764939269,0.004868193656743665,0.0,0.0024340968283718327,28.53978531265974,5869.0
2021-02-17,69.41259352832571,1.7150908560878437,0.002429307161597512,0.23807210183655622,0.25993586629093385,0.007287921484792537,0.0,0.0,28.364590418812558,5880.571428571428
2021-02-18,69.69791716773295,1.5753523498003752,0.004810236182596565,0.2477271634037231,0.28620905286449566,0.007215354273894848,0.0,0.0,28.18076867574198,5939.714285714285
2021-02-19,69.50040675695077,1.5935301717949946,0.004785375891276259,0.2560176101832799,0.3014786811504044,0.01196343972819065,0.0,0.004785375891276259,28.327032588409818,5970.571428571428
2021-02-20,69.58202865547015,1.5584970111016225,0.004744283138817724,0.26805199734320145,0.32261125343960523,0.011860707847044311,0.0,0.004744283138817724,28.24746180852073,6022.285714285715
2021-02-21,70.01221976782442,1.590919772524322,0.002349955350848334,0.2772947314001034,0.3289937491187668,0.011749776754241669,0.002349955350848334,0.004699910701696668,27.769422380974763,6079.142857142857
2021-02-22,70.49917309170529,1.6142181640306539,0.0046586382800307465,0.30979944562204464,0.3657031049824136,0.01397591484009224,0.00698795742004612,0.00698795742004612,27.17849572569938,6133.0
2021-02-23,71.28757290264693,1.6504923142310692,0.004722438667327808,0.32112582937829093,0.3518216807159217,0.01652853533564733,0.007083658000991712,0.01180609666831952,26.348846544355503,6050.142857142857
2021-02-24,72.21979738577106,1.7458822448370128,0.004594426960097402,0.33079874112701296,0.3652569433277435,0.02297213480048701,0.006891640440146103,0.011486067400243506,25.2923204153362,6218.714285714285
2021-02-25,73.43939360553512,1.7583676707137033,0.0022034682590397286,0.3261133023378798,0.30628208800652224,0.024238150849437014,0.006610404777119184,0.011017341295198643,24.125773968225985,6483.285714285715
2021-02-26,74.17723182027196,1.8568394315618912,0.002189669140992796,0.321881363725941,0.31312268716196984,0.019707022268935167,0.013138014845956775,0.0065690074229783875,23.289320983599378,6524.142857142857
2021-02-27,74.44451784809849,1.898218493316597,0.002202109621016934,0.3369227720155909,0.3171037854264385,0.02202109621016934,0.013212657726101605,0.008808438484067736,22.956992799101535,6487.285714285715
2021-02-28,74.43843870453236,1.9338974790660581,0.0022152319347835715,0.3212086305436179,0.3057020070001329,0.022152319347835715,0.011076159673917858,0.01329139160870143,22.952018076292585,6448.857142857143
2021-03-01,70.60114859170112,1.9267331778357082,0.0,0.3586898998412356,0.344969521158784,0.021560595072424,0.007840216389972362,0.013720378682451633,26.725337619318296,7288.428571428572
2021-03-02,71.3852280269271,2.053664549160899,0.0,0.3583957523466389,0.4190765146487153,0.017066464397458993,0.00948136910969944,0.00948136910969944,25.7476059542998,7533.571428571428
2021-03-03,72.32719805580152,2.1344737288295246,0.0,0.3748987396620259,0.42199657127785833,0.013187392852433073,0.009419566323166482,0.011303479587799778,24.707522465665683,7583.0
2021-03-04,72.2874671340929,2.132632193981887,0.0,0.43236926672509496,0.4693738436069725,0.0136332651670075,0.01558087447658,0.0136332651670075,24.63531015678255,7335.0
2021-03-05,72.94682250948215,2.0899450421859274,0.0,0.47410790308847434,0.4663673658951931,0.015481074386562425,0.009675671491601517,0.015481074386562425,23.982119359083516,7382.285714285715
2021-03-06,73.34444380591152,2.059268624408559,0.0,0.49422446985805407,0.4712372852134935,0.013409191042660385,0.011493592322280328,0.013409191042660385,23.592513840200755,7457.571428571428
2021-03-07,73.00059784390488,2.096310724548242,0.003857057450870731,0.5168456984166779,0.4879177675351475,0.013499701078047559,0.01735675852891829,0.01157117235261219,23.852043276184602,7407.571428571428
2021-03-08,79.99366152545953,2.23325586308895,0.004225649693640397,0.5260933868582295,0.47538559053454477,0.01267694908092119,0.023241073315022183,0.008451299387280793,16.723008662581872,6761.428571428572
2021-03-09,80.8358989498545,2.1846400404875377,0.0042174518156130065,0.5377251064906584,0.41963645565349417,0.021087259078065034,0.02530471089367804,0.008434903631226013,15.963055122095229,6774.571428571428
2021-03-10,81.68762694130439,2.0597829431918426,0.004103153273290524,0.5067394292513796,0.391851137599245,0.020515766366452616,0.030773649549678924,0.006154729909935786,15.292452249553781,6963.285714285715
2021-03-11,82.55393221068279,2.0927457998396215,0.003911674392223591,0.4752684386551664,0.3852999276340237,0.017602534765006162,0.02738172074556514,0.003911674392223591,14.439946018893387,7304.142857142857
2021-03-12,83.11918134954219,2.1697314764945754,0.005770562437485573,0.4751096406863122,0.40778641224898055,0.01731168731245672,0.030776332999923054,0.0019235208124951909,13.77240901746557,7426.857142857143
2021-03-13,83.37224628130295,2.240632649218603,0.005648653737525889,0.4518922990020712,0.4161174919977406,0.016945961212577673,0.03200903784598004,0.0018828845791752967,13.46262474110337,7587.142857142857
2021-03-14,83.69949216162509,2.2098329285346288,0.0018399941120188414,0.45079855744461617,0.44159858688452197,0.022079929344226097,0.025759917568263783,0.0018399941120188414,13.146757930374623,7764.0
2021-03-15,84.4116601493068,2.1738357625311058,0.0017774617845716318,0.5990046214006399,0.45858514041948095,0.028439388553146108,0.039104159260575894,0.0017774617845716318,12.285815854959118,8037.142857142857
2021-03-16,84.72320519238404,2.3320847214790006,0.0017261915036854186,0.6283337073414924,0.5005955360687714,0.020714298044225025,0.04660717059950631,0.005178574511056256,11.741554608068219,8275.857142857143
2021-03-17,84.80240489417059,2.433021587792701,0.001757963574994726,0.6539624498980381,0.5396948175233809,0.022853526474931437,0.050980943674847054,0.007031854299978904,11.488291962590534,8126.285714285715
2021-03-18,84.91794050906788,2.4169290576791145,0.007036183574029446,0.6737145772133195,0.5857622825379514,0.02462664250910306,0.05101233091171349,0.007036183574029446,11.315942232932857,8121.285714285715
2021-03-19,84.91206748641693,2.4217186159565345,0.005361738633114098,0.6773663139834144,0.6183871890191592,0.02680869316557049,0.05183014012010295,0.00714898484415213,11.279310837861024,7993.142857142857
2021-03-20,85.0962574527692,2.4190072552259174,0.005387543998275986,0.6931973277781769,0.6195675598017383,0.02693771999137993,0.05207959198333453,0.007183391997701314,11.080382156454277,7954.857142857143
2021-03-21,85.2315618124251,2.423841296531492,0.005366438294903673,0.6922705400425737,0.5974634634992756,0.026832191474518364,0.057242008478972504,0.005366438294903673,10.960055810958268,7986.142857142857
2021-03-22,86.12976593420369,2.358566593241283,0.005372589050663515,0.6071025627249772,0.6071025627249772,0.026862945253317574,0.04298071240530812,0.012536041118214866,10.209710059277565,7977.0
2021-03-23,86.62368760361025,2.2932400073678396,0.009209799226376865,0.6133726284766992,0.5765334315711917,0.029471357524405967,0.042365076441333575,0.009209799226376865,9.802910296555536,7755.714285714285
2021-03-24,86.76031801923682,2.2368835597398022,0.012972812691117329,0.6319613039530014,0.5874830890120276,0.024092366426360756,0.037065179117478086,0.007413035823495616,9.701810633999889,7708.428571428572
2021-03-25,87.35191118396543,2.2800089412115345,0.0111765144177036,0.6128455405707474,0.5606884732881305,0.0260785336413084,0.039117800461962594,0.0111765144177036,9.106996498025483,7669.142857142857
2021-03-26,87.96092485128521,2.16841607392989,0.010914846009714213,0.5821251205180913,0.5275508904695203,0.023648833021047463,0.03820196103399975,0.010914846009714213,8.677302577722799,7853.0
2021-03-27,87.79880660394626,2.139693231321155,0.010982172273675733,0.5692425961855255,0.5381264414101109,0.02562506863857671,0.042098327049090306,0.014642896364900975,8.860782662810704,7804.857142857143
2021-03-28,87.64551885478751,2.1444883863421156,0.014853599212759241,0.5551532705768767,0.5644367700848512,0.02228039881913886,0.046417497539872635,0.014853599212759241,8.991997623424126,7694.142857142857
2021-03-29,86.91196490697322,2.3086522462562393,0.04537891393132657,0.5275298744516714,0.5861443049463017,0.018907880804719408,0.058614430494630165,0.007563152321887763,9.535244289819996,7555.428571428572
2021-03-30,86.39340602091319,2.467160346816507,0.04837569307483348,0.5377144345625721,0.5935325419566106,0.02232724295761545,0.052096900234436055,0.011163621478807725,9.874223198005433,7678.0
2021-03-31,86.70884880536406,2.4742657474737935,0.05099631693266598,0.5458494664274247,0.5911795259231278,0.024553782226839176,0.06044007932760412,0.011332514873925772,9.532533761450562,7563.571428571428
