Collection date,G,GH,GR,GRY,GV,L,O,S,V,sum
2020-02-03,0.0,0.0,0.0,0.0,0.0,9.090909090909092,45.45454545454546,45.45454545454546,0.0,1.5714285714285714
2020-02-04,0.0,0.0,0.0,0.0,0.0,7.692307692307692,53.84615384615385,38.46153846153847,0.0,1.8571428571428572
2020-02-05,0.0,0.0,0.0,0.0,0.0,16.666666666666664,50.0,33.33333333333333,0.0,1.7142857142857142
2020-02-06,0.0,0.0,0.0,0.0,0.0,25.0,43.75,31.25,0.0,2.2857142857142856
2020-02-07,0.0,0.0,0.0,0.0,0.0,37.5,43.75,18.75,0.0,2.2857142857142856
2020-02-08,0.0,0.0,0.0,0.0,0.0,35.294117647058826,47.05882352941176,17.647058823529413,0.0,2.4285714285714284
2020-02-09,0.0,0.0,0.0,0.0,0.0,44.444444444444436,44.444444444444436,11.111111111111109,0.0,2.5714285714285716
2020-02-10,0.0,0.0,0.0,0.0,0.0,53.333333333333336,40.0,6.666666666666667,0.0,2.142857142857143
2020-02-11,0.0,0.0,0.0,0.0,0.0,61.53846153846153,30.769230769230766,7.692307692307692,0.0,1.8571428571428572
2020-02-12,0.0,0.0,0.0,0.0,0.0,58.333333333333336,33.33333333333333,8.333333333333332,0.0,1.7142857142857142
2020-02-13,0.0,0.0,0.0,0.0,0.0,50.0,30.0,20.0,0.0,1.4285714285714286
2020-02-14,0.0,0.0,0.0,0.0,0.0,27.27272727272727,45.45454545454546,27.27272727272727,0.0,1.5714285714285714
2020-02-15,0.0,0.0,0.0,0.0,0.0,30.0,30.0,40.0,0.0,1.4285714285714286
2020-02-16,0.0,0.0,0.0,0.0,0.0,18.181818181818183,36.36363636363637,45.45454545454546,0.0,1.5714285714285714
2020-02-17,0.0,0.0,0.0,0.0,0.0,18.181818181818183,27.27272727272727,54.54545454545454,0.0,1.5714285714285714
2020-02-18,0.0,0.0,0.0,0.0,0.0,23.076923076923077,23.076923076923077,53.84615384615385,0.0,1.8571428571428572
2020-02-19,0.0,0.0,0.0,0.0,0.0,20.0,33.333333333333336,46.666666666666664,0.0,2.142857142857143
2020-02-20,0.0,0.0,0.0,0.0,0.0,21.428571428571427,42.857142857142854,35.714285714285715,0.0,2.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,27.27272727272727,36.36363636363637,36.36363636363637,0.0,1.5714285714285714
2020-02-22,0.0,0.0,0.0,0.0,0.0,30.0,40.0,30.0,0.0,1.4285714285714286
2020-02-23,0.0,0.0,0.0,0.0,0.0,16.666666666666664,50.0,33.33333333333333,0.0,0.8571428571428571
2020-02-24,0.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.7142857142857143
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.42857142857142855
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.14285714285714285
2020-02-27,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.2857142857142857
2020-02-28,0.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0,0.0,0.5714285714285714
2020-02-29,0.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0,0.0,0.5714285714285714
2020-03-01,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,0.7142857142857143
2020-03-02,0.0,0.0,0.0,0.0,0.0,11.111111111111109,11.111111111111109,77.77777777777777,0.0,1.2857142857142858
2020-03-03,0.0,0.0,0.0,0.0,0.0,20.0,10.0,70.0,0.0,1.4285714285714286
2020-03-04,0.0,0.0,0.0,0.0,0.0,27.27272727272727,9.090909090909092,63.63636363636363,0.0,1.5714285714285714
2020-03-05,0.0,0.0,0.0,0.0,0.0,50.0,6.25,37.5,6.25,2.2857142857142856
2020-03-06,0.0,0.0,5.0,0.0,0.0,54.99999999999999,10.0,20.0,10.0,2.857142857142857
2020-03-07,0.0,0.0,4.761904761904762,0.0,0.0,52.38095238095239,14.285714285714285,19.047619047619047,9.523809523809524,3.0
2020-03-08,4.166666666666666,0.0,4.166666666666666,0.0,0.0,58.333333333333336,12.5,12.5,8.333333333333332,3.4285714285714284
2020-03-09,3.9999999999999996,0.0,3.9999999999999996,0.0,0.0,63.99999999999999,15.999999999999998,3.9999999999999996,7.999999999999999,3.5714285714285716
2020-03-10,3.225806451612903,9.677419354838708,3.225806451612903,0.0,0.0,58.06451612903226,16.129032258064516,3.225806451612903,6.451612903225806,4.428571428571429
2020-03-11,2.564102564102564,10.256410256410255,2.564102564102564,0.0,0.0,53.84615384615385,20.51282051282051,2.564102564102564,7.6923076923076925,5.571428571428571
2020-03-12,2.631578947368421,18.421052631578945,2.631578947368421,0.0,0.0,42.10526315789473,26.31578947368421,2.631578947368421,5.263157894736842,5.428571428571429
2020-03-13,2.4390243902439024,26.82926829268293,0.0,0.0,0.0,36.58536585365854,26.82926829268293,2.4390243902439024,4.878048780487805,5.857142857142857
2020-03-14,3.846153846153846,23.076923076923077,1.923076923076923,0.0,0.0,40.38461538461539,21.153846153846153,3.846153846153846,5.769230769230769,7.428571428571429
2020-03-15,3.6363636363636362,27.27272727272727,3.6363636363636362,0.0,0.0,36.36363636363637,20.0,3.6363636363636362,5.454545454545454,7.857142857142857
2020-03-16,7.575757575757576,24.24242424242424,10.606060606060606,0.0,0.0,36.36363636363636,15.151515151515152,1.515151515151515,4.545454545454545,9.428571428571429
2020-03-17,8.235294117647058,22.35294117647059,16.470588235294116,0.0,0.0,29.411764705882355,15.294117647058824,4.705882352941177,3.5294117647058822,12.142857142857142
2020-03-18,8.108108108108109,23.423423423423422,20.72072072072072,0.0,0.0,25.225225225225223,13.513513513513512,4.504504504504505,4.504504504504505,15.857142857142858
2020-03-19,9.30232558139535,20.930232558139537,22.480620155038764,0.0,0.0,23.255813953488374,14.728682170542637,4.651162790697675,4.651162790697675,18.428571428571427
2020-03-20,9.395973154362416,18.120805369127517,26.845637583892618,0.0,0.0,23.489932885906043,13.422818791946309,4.697986577181208,4.026845637583892,21.285714285714285
2020-03-21,9.883720930232556,20.348837209302324,28.488372093023255,0.0,0.0,20.348837209302324,11.627906976744185,4.069767441860464,5.232558139534884,24.571428571428573
2020-03-22,11.458333333333334,18.750000000000004,30.208333333333336,0.0,0.0,18.750000000000004,11.979166666666668,3.6458333333333335,5.208333333333334,27.428571428571427
2020-03-23,11.165048543689322,18.446601941747577,33.009708737864074,0.0,0.0,16.504854368932037,11.165048543689322,4.368932038834952,5.339805825242719,29.428571428571427
2020-03-24,11.76470588235294,17.15686274509804,32.84313725490196,0.0,0.0,16.176470588235293,12.745098039215689,2.941176470588235,6.3725490196078445,29.142857142857142
2020-03-25,13.259668508287293,16.022099447513813,32.04419889502763,0.0,0.0,16.022099447513813,13.259668508287293,3.867403314917127,5.524861878453039,25.857142857142858
2020-03-26,13.253012048192769,15.66265060240964,32.53012048192771,0.0,0.0,16.265060240963855,12.650602409638553,4.216867469879518,5.421686746987952,23.714285714285715
2020-03-27,14.893617021276595,16.31205673758865,30.496453900709223,0.0,0.0,14.184397163120568,13.47517730496454,4.25531914893617,6.382978723404256,20.142857142857142
2020-03-28,15.178571428571427,13.392857142857142,29.464285714285715,0.0,0.0,14.285714285714285,18.75,4.464285714285714,4.464285714285714,16.0
2020-03-29,11.956521739130435,14.130434782608697,25.0,0.0,0.0,14.130434782608697,23.91304347826087,5.434782608695652,5.434782608695652,13.142857142857142
2020-03-30,10.769230769230768,15.384615384615383,12.307692307692305,0.0,0.0,13.846153846153847,36.92307692307692,4.615384615384615,6.153846153846152,9.285714285714286
2020-03-31,7.2727272727272725,12.727272727272728,7.2727272727272725,0.0,0.0,10.909090909090908,50.909090909090914,7.2727272727272725,3.6363636363636362,7.857142857142857
2020-04-01,3.846153846153846,9.615384615384617,7.692307692307692,0.0,0.0,5.769230769230769,65.38461538461537,3.846153846153846,3.846153846153846,7.428571428571429
2020-04-02,4.081632653061225,10.204081632653061,4.081632653061225,0.0,0.0,4.081632653061225,71.42857142857143,2.0408163265306123,4.081632653061225,7.0
2020-04-03,3.571428571428571,7.142857142857142,3.571428571428571,0.0,0.0,3.571428571428571,78.57142857142857,1.7857142857142856,1.7857142857142856,8.0
2020-04-04,5.1724137931034475,5.1724137931034475,3.448275862068965,0.0,0.0,0.0,82.75862068965516,1.7241379310344824,1.7241379310344824,8.285714285714286
2020-04-05,7.142857142857142,1.7857142857142856,3.571428571428571,0.0,0.0,0.0,85.71428571428571,1.7857142857142856,0.0,8.0
2020-04-06,5.9523809523809526,3.571428571428571,3.571428571428571,0.0,0.0,0.0,85.71428571428572,1.1904761904761905,0.0,12.0
2020-04-07,6.451612903225806,4.301075268817204,1.075268817204301,0.0,0.0,1.075268817204301,87.09677419354837,0.0,0.0,13.285714285714286
2020-04-08,5.084745762711864,3.389830508474576,0.847457627118644,0.0,0.0,0.847457627118644,88.98305084745762,0.0,0.847457627118644,16.857142857142858
2020-04-09,5.185185185185186,2.2222222222222223,0.7407407407407408,0.0,0.0,0.7407407407407408,88.8888888888889,0.7407407407407408,1.4814814814814816,19.285714285714285
2020-04-10,4.511278195488721,2.2556390977443606,0.7518796992481203,0.0,0.0,0.7518796992481203,89.47368421052632,0.7518796992481203,1.5037593984962405,19.0
2020-04-11,4.3478260869565215,2.1739130434782608,0.7246376811594202,0.0,0.0,2.1739130434782608,88.40579710144927,0.7246376811594202,1.4492753623188404,19.714285714285715
2020-04-12,3.4482758620689653,2.068965517241379,0.689655172413793,0.0,0.0,2.068965517241379,89.65517241379311,0.689655172413793,1.379310344827586,20.714285714285715
2020-04-13,3.2520325203252027,0.8130081300813007,0.0,0.0,0.0,2.4390243902439024,91.05691056910568,0.8130081300813007,1.6260162601626014,17.571428571428573
2020-04-14,2.2727272727272725,0.0,0.0,0.0,0.0,1.515151515151515,93.93939393939394,0.7575757575757575,1.515151515151515,18.857142857142858
2020-04-15,2.2727272727272725,1.515151515151515,0.0,0.0,0.0,1.515151515151515,93.18181818181819,0.7575757575757575,0.7575757575757575,18.857142857142858
2020-04-16,0.8620689655172412,1.7241379310344824,0.0,0.0,0.0,1.7241379310344824,95.6896551724138,0.0,0.0,16.571428571428573
2020-04-17,1.30718954248366,1.30718954248366,0.0,0.0,0.0,1.30718954248366,96.07843137254902,0.0,0.0,21.857142857142858
2020-04-18,0.689655172413793,1.379310344827586,0.0,0.0,0.0,0.0,97.9310344827586,0.0,0.0,20.714285714285715
2020-04-19,0.7194244604316546,1.4388489208633093,0.0,0.0,0.0,0.0,97.84172661870502,0.0,0.0,19.857142857142858
2020-04-20,0.65359477124183,1.30718954248366,0.0,0.0,0.0,0.0,98.0392156862745,0.0,0.0,21.857142857142858
2020-04-21,0.7518796992481203,1.5037593984962405,0.0,0.0,0.0,0.0,97.74436090225565,0.0,0.0,19.0
2020-04-22,0.8771929824561403,0.0,0.0,0.0,0.0,0.0,99.12280701754386,0.0,0.0,16.285714285714285
2020-04-23,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,99.16666666666667,0.0,0.0,17.142857142857142
2020-04-24,1.1627906976744184,0.0,0.0,0.0,0.0,0.0,98.83720930232556,0.0,0.0,12.285714285714286
2020-04-25,1.0989010989010988,0.0,0.0,0.0,0.0,0.0,98.9010989010989,0.0,0.0,13.0
2020-04-26,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,99.04761904761905,0.0,0.0,15.0
2020-04-27,1.0638297872340425,0.0,0.0,0.0,0.0,0.0,98.93617021276596,0.0,0.0,13.428571428571429
2020-04-28,1.0989010989010988,0.0,0.0,0.0,0.0,0.0,98.9010989010989,0.0,0.0,13.0
2020-04-29,1.2658227848101264,0.0,0.0,0.0,0.0,0.0,98.73417721518987,0.0,0.0,11.285714285714286
2020-04-30,1.4084507042253522,0.0,0.0,0.0,0.0,0.0,98.59154929577466,0.0,0.0,10.142857142857142
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.428571428571429
2020-05-02,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,8.714285714285714
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.571428571428571
2020-05-04,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0
2020-05-05,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.714285714285714
2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.714285714285714
2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.285714285714286
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.571428571428571
2020-05-09,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,8.0
2020-05-10,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.428571428571429
2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.428571428571429
2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.857142857142857
2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.714285714285714
2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.0
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.285714285714286
2020-05-16,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.571428571428571
2020-05-17,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.857142857142857
2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.857142857142857
2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.571428571428571
2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.428571428571429
2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.571428571428571
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.571428571428571
2020-05-23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.428571428571429
2020-05-24,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.428571428571429
2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.285714285714286
2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.4285714285714284
2020-05-27,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,95.65217391304348,0.0,0.0,3.2857142857142856
2020-05-28,0.0,0.0,0.0,0.0,0.0,5.0,95.0,0.0,0.0,2.857142857142857
2020-05-29,0.0,0.0,0.0,0.0,0.0,5.5555555555555545,94.44444444444443,0.0,0.0,2.5714285714285716
2020-05-30,0.0,0.0,0.0,0.0,0.0,5.88235294117647,94.11764705882352,0.0,0.0,2.4285714285714284
2020-05-31,0.0,0.0,0.0,0.0,0.0,6.25,93.75,0.0,0.0,2.2857142857142856
2020-06-01,0.0,0.0,0.0,0.0,0.0,5.0,95.0,0.0,0.0,2.857142857142857
2020-06-02,0.0,0.0,0.0,0.0,0.0,13.79310344827586,86.20689655172413,0.0,0.0,4.142857142857143
2020-06-03,0.0,0.0,0.0,0.0,0.0,12.903225806451612,87.09677419354838,0.0,0.0,4.428571428571429
2020-06-04,0.0,0.0,0.0,0.0,0.0,11.428571428571429,88.57142857142858,0.0,0.0,5.0
2020-06-05,0.0,0.0,0.0,0.0,0.0,10.256410256410255,87.17948717948718,0.0,2.564102564102564,5.571428571428571
2020-06-06,0.0,0.0,0.0,0.0,0.0,9.090909090909092,88.63636363636364,0.0,2.272727272727273,6.285714285714286
2020-06-07,0.0,0.0,0.0,0.0,0.0,8.888888888888888,88.88888888888889,0.0,2.222222222222222,6.428571428571429
2020-06-08,0.0,0.0,0.0,0.0,0.0,9.523809523809524,88.09523809523809,0.0,2.380952380952381,6.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,2.7777777777777772,94.44444444444443,0.0,2.7777777777777772,5.142857142857143
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,96.77419354838709,0.0,3.225806451612903,4.428571428571429
2020-06-11,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,93.33333333333333,0.0,3.3333333333333335,4.285714285714286
2020-06-12,0.0,0.0,0.0,0.0,0.0,7.999999999999999,92.0,0.0,0.0,3.5714285714285716
2020-06-13,0.0,0.0,0.0,0.0,0.0,11.999999999999998,87.99999999999999,0.0,0.0,3.5714285714285716
2020-06-14,0.0,0.0,0.0,0.0,0.0,12.5,87.5,0.0,0.0,3.4285714285714284
2020-06-15,0.0,0.0,0.0,0.0,0.0,10.714285714285714,89.28571428571429,0.0,0.0,4.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,11.538461538461538,88.46153846153845,0.0,0.0,3.7142857142857144
2020-06-17,0.0,0.0,0.0,0.0,0.0,11.538461538461538,88.46153846153845,0.0,0.0,3.7142857142857144
2020-06-18,0.0,0.0,0.0,0.0,0.0,7.999999999999999,92.0,0.0,0.0,3.5714285714285716
2020-06-19,0.0,0.0,0.0,0.0,0.0,3.448275862068965,96.55172413793103,0.0,0.0,4.142857142857143
2020-06-20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.4285714285714284
2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.4285714285714284
2020-06-22,3.125,0.0,0.0,0.0,0.0,0.0,96.87500000000001,0.0,0.0,4.571428571428571
2020-06-23,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,97.2972972972973,0.0,0.0,5.285714285714286
2020-06-24,2.380952380952381,0.0,0.0,0.0,0.0,0.0,97.61904761904762,0.0,0.0,6.0
2020-06-25,2.380952380952381,0.0,0.0,0.0,0.0,0.0,97.61904761904762,0.0,0.0,6.0
2020-06-26,4.761904761904762,0.0,0.0,0.0,0.0,0.0,95.23809523809524,0.0,0.0,6.0
2020-06-27,4.651162790697674,0.0,0.0,0.0,0.0,0.0,95.34883720930232,0.0,0.0,6.142857142857143
2020-06-28,4.545454545454546,0.0,0.0,0.0,0.0,0.0,95.45454545454545,0.0,0.0,6.285714285714286
2020-06-29,3.03030303030303,0.0,0.0,0.0,0.0,0.0,96.96969696969695,0.0,0.0,4.714285714285714
2020-06-30,3.571428571428571,0.0,0.0,0.0,0.0,0.0,96.42857142857143,0.0,0.0,4.0
2020-07-01,3.3333333333333335,0.0,0.0,0.0,0.0,3.3333333333333335,93.33333333333333,0.0,0.0,4.285714285714286
2020-07-02,3.125,0.0,0.0,0.0,0.0,3.125,93.75,0.0,0.0,4.571428571428571
2020-07-03,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,96.66666666666669,0.0,0.0,4.285714285714286
2020-07-04,0.0,0.0,0.0,0.0,0.0,6.25,93.75,0.0,0.0,4.571428571428571
2020-07-05,0.0,0.0,0.0,0.0,0.0,6.666666666666667,93.33333333333333,0.0,0.0,4.285714285714286
2020-07-06,0.0,0.0,0.0,0.0,0.0,4.878048780487805,95.1219512195122,0.0,0.0,5.857142857142857
2020-07-07,0.0,0.0,0.0,0.0,0.0,4.878048780487805,95.1219512195122,0.0,0.0,5.857142857142857
2020-07-08,0.0,0.0,2.564102564102564,0.0,0.0,2.564102564102564,94.87179487179488,0.0,0.0,5.571428571428571
2020-07-09,0.0,0.0,2.7027027027027026,0.0,0.0,2.7027027027027026,94.5945945945946,0.0,0.0,5.285714285714286
2020-07-10,0.0,0.0,2.7027027027027026,0.0,0.0,2.7027027027027026,94.5945945945946,0.0,0.0,5.285714285714286
2020-07-11,0.0,0.0,2.7777777777777772,0.0,0.0,0.0,97.22222222222221,0.0,0.0,5.142857142857143
2020-07-12,0.0,0.0,5.128205128205128,0.0,0.0,0.0,94.87179487179488,0.0,0.0,5.571428571428571
2020-07-13,3.225806451612903,3.225806451612903,9.677419354838708,0.0,0.0,0.0,83.87096774193549,0.0,0.0,4.428571428571429
2020-07-14,3.225806451612903,3.225806451612903,12.903225806451612,0.0,0.0,0.0,80.64516129032258,0.0,0.0,4.428571428571429
2020-07-15,3.846153846153846,3.846153846153846,11.538461538461538,0.0,0.0,0.0,80.76923076923077,0.0,0.0,3.7142857142857144
2020-07-16,3.7037037037037033,7.4074074074074066,11.11111111111111,0.0,0.0,0.0,77.77777777777779,0.0,0.0,3.857142857142857
2020-07-17,3.125,12.5,9.375,0.0,0.0,0.0,75.0,0.0,0.0,4.571428571428571
2020-07-18,3.03030303030303,12.12121212121212,9.09090909090909,0.0,0.0,0.0,75.75757575757575,0.0,0.0,4.714285714285714
2020-07-19,2.941176470588235,11.76470588235294,5.88235294117647,0.0,0.0,0.0,79.41176470588236,0.0,0.0,4.857142857142857
2020-07-20,3.225806451612903,9.677419354838708,3.225806451612903,0.0,0.0,0.0,83.87096774193549,0.0,0.0,4.428571428571429
2020-07-21,3.125,9.375,6.25,0.0,0.0,0.0,81.25000000000001,0.0,0.0,4.571428571428571
2020-07-22,3.125,9.375,6.25,0.0,0.0,0.0,81.25000000000001,0.0,0.0,4.571428571428571
2020-07-23,3.571428571428571,7.142857142857142,7.142857142857142,0.0,0.0,0.0,82.14285714285714,0.0,0.0,4.0
2020-07-24,5.0,0.0,10.0,0.0,0.0,0.0,84.99999999999999,0.0,0.0,2.857142857142857
2020-07-25,5.88235294117647,0.0,11.76470588235294,0.0,0.0,0.0,82.3529411764706,0.0,0.0,2.4285714285714284
2020-07-26,5.88235294117647,0.0,11.76470588235294,0.0,0.0,0.0,82.3529411764706,0.0,0.0,2.4285714285714284
2020-07-27,0.0,11.76470588235294,11.76470588235294,0.0,0.0,0.0,76.47058823529413,0.0,0.0,2.4285714285714284
2020-07-28,0.0,15.384615384615383,0.0,0.0,0.0,0.0,84.61538461538461,0.0,0.0,1.8571428571428572
2020-07-29,0.0,18.181818181818183,0.0,0.0,0.0,0.0,81.81818181818183,0.0,0.0,1.5714285714285714
2020-07-30,0.0,20.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.4285714285714286
2020-07-31,0.0,20.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.4285714285714286
2020-08-01,0.0,22.222222222222218,0.0,0.0,0.0,0.0,77.77777777777777,0.0,0.0,1.2857142857142858
2020-08-02,0.0,40.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.7142857142857143
2020-08-03,0.0,0.0,33.33333333333333,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.42857142857142855
2020-08-04,0.0,0.0,33.33333333333333,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.42857142857142855
2020-08-05,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.2857142857142857
2020-08-06,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.2857142857142857
2020-08-07,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.42857142857142855
2020-08-08,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.42857142857142855
2020-08-09,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.2857142857142857
2020-08-10,0.0,25.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.5714285714285714
2020-08-11,0.0,11.76470588235294,0.0,0.0,0.0,0.0,88.23529411764707,0.0,0.0,2.4285714285714284
2020-08-12,0.0,12.5,0.0,0.0,0.0,0.0,87.5,0.0,0.0,2.2857142857142856
2020-08-13,0.0,11.76470588235294,5.88235294117647,0.0,0.0,0.0,82.3529411764706,0.0,0.0,2.4285714285714284
2020-08-14,0.0,6.25,6.25,0.0,0.0,0.0,87.5,0.0,0.0,2.2857142857142856
2020-08-15,0.0,6.25,6.25,0.0,0.0,0.0,87.5,0.0,0.0,2.2857142857142856
2020-08-16,0.0,6.25,6.25,0.0,0.0,0.0,87.5,0.0,0.0,2.2857142857142856
2020-08-17,0.0,3.846153846153846,15.384615384615383,0.0,0.0,0.0,80.76923076923077,0.0,0.0,3.7142857142857144
2020-08-18,0.0,0.0,28.57142857142857,0.0,0.0,0.0,71.42857142857143,0.0,0.0,2.0
2020-08-19,0.0,0.0,28.57142857142857,0.0,0.0,0.0,71.42857142857143,0.0,0.0,2.0
2020-08-20,0.0,0.0,18.75,0.0,0.0,0.0,81.25000000000001,0.0,0.0,2.2857142857142856
2020-08-21,0.0,0.0,17.647058823529413,0.0,0.0,0.0,82.3529411764706,0.0,0.0,2.4285714285714284
2020-08-22,0.0,0.0,17.647058823529413,0.0,0.0,0.0,82.3529411764706,0.0,0.0,2.4285714285714284
2020-08-23,0.0,0.0,22.222222222222218,0.0,0.0,0.0,77.77777777777777,0.0,0.0,2.5714285714285716
2020-08-24,0.0,0.0,16.666666666666664,0.0,0.0,0.0,83.33333333333334,0.0,0.0,0.8571428571428571
2020-08-25,0.0,0.0,14.285714285714285,0.0,0.0,0.0,85.71428571428571,0.0,0.0,1.0
2020-08-26,0.0,0.0,14.285714285714285,0.0,0.0,0.0,85.71428571428571,0.0,0.0,1.0
2020-08-27,0.0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,0.5714285714285714
2020-08-28,0.0,0.0,57.14285714285714,0.0,0.0,0.0,42.857142857142854,0.0,0.0,1.0
2020-08-29,0.0,10.0,40.0,0.0,0.0,0.0,50.0,0.0,0.0,1.4285714285714286
2020-08-30,0.0,10.0,30.0,0.0,0.0,0.0,60.0,0.0,0.0,1.4285714285714286
